"probe_id","symbol_raw","SYMBOL"
"222241_at","MVB12B","MVB12B"
"222242_s_at","KLK5","KLK5"
"222243_s_at","TOB2","TOB2"
"222244_s_at","TUG1","TUG1"
"222245_s_at","FER1L4","FER1L4"
"222248_s_at","SIRT4","SIRT4"
"222250_s_at","INTS7","INTS7"
"222251_s_at","GMEB2","GMEB2"
"222252_x_at","UBQLN4","UBQLN4"
"222253_s_at","POM121L9P","POM121L9P"
"222255_at","PRX","PRX"
"222256_s_at","JMJD7///JMJD7-PLA2G4B","JMJD7"
"222257_s_at","ACE2","ACE2"
"222258_s_at","SH3BP4","SH3BP4"
"222259_s_at","SPO11","SPO11"
"222261_at","TLDC1","TLDC1"
"222262_s_at","ETNK1","ETNK1"
"222263_at","SLC35E1","SLC35E1"
"222264_at","HNRNPUL2","HNRNPUL2"
"222265_at","TNS4","TNS4"
"222267_at","TMEM209","TMEM209"
"222268_x_at","MUC5B","MUC5B"
"222269_at","APOOL","APOOL"
"222270_at","PPP4R3B","PPP4R3B"
"222272_x_at","SCIN","SCIN"
"222273_at","PAPOLG","PAPOLG"
"222274_at","ZDHHC8P1","ZDHHC8P1"
"222275_at","MRPS30","MRPS30"
"222276_at","METTL2B","METTL2B"
"222277_at","C1QTNF9B-AS1","C1QTNF9B-AS1"
"222278_at","LOC101929726","LOC101929726"
"222279_at","HLA-F-AS1","HLA-F-AS1"
"222280_at","TMEM147-AS1","TMEM147-AS1"
"222281_s_at","LOC101929219///LOC100505650///C1orf186","LOC101929219"
"222283_at","ZNF480","ZNF480"
"222285_at","IGHD","IGHD"
"222286_at","SNAPC3","SNAPC3"
"222287_at","TRDN","TRDN"
"222289_at","KCNC2","KCNC2"
"222290_at","OR2A9P///OR2A20P","OR2A9P"
"222291_at","FAM149A","FAM149A"
"222292_at","CD40","CD40"
"222293_at","CADM4","CADM4"
"222294_s_at","RAB27A","RAB27A"
"222297_x_at","RPL18","RPL18"
"222301_at","C1orf61","C1ORF61"
"222304_x_at","OR7E47P","OR7E47P"
"222305_at","HK2","HK2"
"222307_at","PDCD4-AS1","PDCD4-AS1"
"222309_at","C6orf62","C6ORF62"
"222310_at","SCAF4","SCAF4"
"222311_s_at","SCAF4","SCAF4"
"222314_x_at","EGOT","EGOT"
"222315_at","LOC100996756","LOC100996756"
"222317_at","PDE3B","PDE3B"
"222318_at","ZNF324B","ZNF324B"
"222321_at","AGTR2","AGTR2"
"222327_x_at","OR7E156P","OR7E156P"
"222333_at","ALS2CL","ALS2CL"
"222334_at","LOC101929219///LOC100505650///C1orf186","LOC101929219"
"222336_at","SMIM14","SMIM14"
"222343_at","BCL2L11","BCL2L11"
"222345_at","EMC10","EMC10"
"222346_at","LAMA1","LAMA1"
"222348_at","MAST4","MAST4"
"222349_x_at","RNF126P1","RNF126P1"
"222351_at","PPP2R1B","PPP2R1B"
"222352_at","FBXO31","FBXO31"
"222353_at","LIMD1","LIMD1"
"222354_at","F11R","F11R"
"222357_at","ZBTB20","ZBTB20"
"222359_x_at","KDSR","KDSR"
"222360_at","DPH5","DPH5"
"222361_at","TUBBP5","TUBBP5"
"222362_at","AGFG2","AGFG2"
"222364_at","SLC44A1","SLC44A1"
"222365_at","TBCEL","TBCEL"
"222367_at","WHAMMP2///WHAMMP3","WHAMMP2"
"222369_at","NAA40","NAA40"
"222372_at","MAGI1","MAGI1"
"222374_at","BTRC","BTRC"
"222377_at","TBX10","TBX10"
"222379_at","KCNE4","KCNE4"
"222380_s_at","PDCD6","PDCD6"
"222382_x_at","NUP205","NUP205"
"222383_s_at","ALOXE3","ALOXE3"
"222384_at","SMG7-AS1","SMG7-AS1"
"222385_x_at","SEC61A1","SEC61A1"
"222386_s_at","COPZ1","COPZ1"
"222387_s_at","VPS35","VPS35"
"222388_s_at","VPS35","VPS35"
"222389_s_at","WAC","WAC"
"222390_at","WAC","WAC"
"222391_at","TMEM30A","TMEM30A"
"222392_x_at","PERP","PERP"
"222393_s_at","NAA50","NAA50"
"222394_at","PDCD6IP","PDCD6IP"
"222395_s_at","UBE2Z","UBE2Z"
"222396_at","HN1","HN1"
"222397_at","EFTUD2","EFTUD2"
"222398_s_at","EFTUD2","EFTUD2"
"222399_s_at","TM9SF3","TM9SF3"
"222400_s_at","ADI1","ADI1"
"222401_s_at","TMEM50A","TMEM50A"
"222402_at","POMP","POMP"
"222403_at","MTCH2","MTCH2"
"222404_x_at","HACD3","HACD3"
"222405_at","HACD3","HACD3"
"222406_s_at","PNRC2","PNRC2"
"222407_s_at","ZNF106","ZNF106"
"222408_s_at","YPEL5","YPEL5"
"222409_at","CORO1C","CORO1C"
"222410_s_at","SNX6","SNX6"
"222411_s_at","SSR3","SSR3"
"222412_s_at","SSR3","SSR3"
"222413_s_at","KMT2C","KMT2C"
"222414_at","KMT2C","KMT2C"
"222415_at","KMT2C","KMT2C"
"222416_at","ALDH18A1","ALDH18A1"
"222417_s_at","SNX5","SNX5"
"222418_s_at","TMEM43","TMEM43"
"222419_x_at","UBE2H","UBE2H"
"222420_s_at","UBE2H","UBE2H"
"222421_at","UBE2H","UBE2H"
"222422_s_at","NDFIP1","NDFIP1"
"222423_at","NDFIP1","NDFIP1"
"222424_s_at","NUCKS1","NUCKS1"
"222425_s_at","POLDIP2","POLDIP2"
"222426_at","MAPKAP1","MAPKAP1"
"222427_s_at","LARS","LARS"
"222428_s_at","LARS","LARS"
"222429_at","MIR6837///DBNL","MIR6837"
"222430_s_at","YTHDF2","YTHDF2"
"222431_at","SPIN1","SPIN1"
"222432_s_at","CCDC47","CCDC47"
"222433_at","ENAH","ENAH"
"222434_at","ENAH","ENAH"
"222435_s_at","UBE2J1","UBE2J1"
"222436_s_at","RNF103-CHMP3///CHMP3///RNF103","RNF103-CHMP3"
"222437_s_at","RNF103-CHMP3///CHMP3","RNF103-CHMP3"
"222438_at","MED4","MED4"
"222439_s_at","THRAP3","THRAP3"
"222440_s_at","THRAP3","THRAP3"
"222441_x_at","PRELID3B","PRELID3B"
"222442_s_at","ARL8B","ARL8B"
"222443_s_at","RBM8A","RBM8A"
"222444_at","ARMCX3","ARMCX3"
"222445_at","SLC39A9","SLC39A9"
"222446_s_at","BACE2","BACE2"
"222447_at","METTL9","METTL9"
"222448_s_at","CMPK1","CMPK1"
"222449_at","PMEPA1","PMEPA1"
"222450_at","PMEPA1","PMEPA1"
"222451_s_at","ZDHHC9","ZDHHC9"
"222452_s_at","GPBP1L1","GPBP1L1"
"222453_at","CYBRD1","CYBRD1"
"222454_s_at","PARVA","PARVA"
"222455_s_at","PARVA","PARVA"
"222456_s_at","LIMA1","LIMA1"
"222457_s_at","LIMA1","LIMA1"
"222458_s_at","AKIRIN1","AKIRIN1"
"222459_at","AKIRIN1","AKIRIN1"
"222460_s_at","FAM192A","FAM192A"
"222461_s_at","LOC101929047///HERC2","LOC101929047"
"222462_s_at","BACE1","BACE1"
"222463_s_at","BACE1","BACE1"
"222464_s_at","MCMBP","MCMBP"
"222465_at","RSL24D1","RSL24D1"
"222466_s_at","MRPL42","MRPL42"
"222467_s_at","PPP6R3","PPP6R3"
"222468_at","KIAA0319L","KIAA0319L"
"222469_s_at","TOLLIP","TOLLIP"
"222470_s_at","UQCC1","UQCC1"
"222471_s_at","KCMF1","KCMF1"
"222472_at","AFTPH","AFTPH"
"222473_s_at","ERBIN","ERBIN"
"222474_s_at","TOMM22","TOMM22"
"222475_at","SAP30BP","SAP30BP"
"222476_at","CNOT6","CNOT6"
"222477_s_at","TM7SF3","TM7SF3"
"222478_at","VPS36","VPS36"
"222479_s_at","DYNC1LI1","DYNC1LI1"
"222480_at","UBE2Q1","UBE2Q1"
"222481_at","TIMM10B","TIMM10B"
"222482_at","SSBP3","SSBP3"
"222483_at","EFHD2","EFHD2"
"222484_s_at","CXCL14","CXCL14"
"222485_at","FKBP3","FKBP3"
"222486_s_at","ADAMTS1","ADAMTS1"
"222487_s_at","RPS27L","RPS27L"
"222488_s_at","DCTN4","DCTN4"
"222489_s_at","WRNIP1","WRNIP1"
"222490_at","LOC101060521///POLR3E","LOC101060521"
"222491_at","HGSNAT","HGSNAT"
"222492_at","PDXK","PDXK"
"222493_s_at","ZFAND3","ZFAND3"
"222494_at","FOXN3","FOXN3"
"222495_at","TMEM167B","TMEM167B"
"222496_s_at","RBM47","RBM47"
"222497_x_at","NMD3","NMD3"
"222498_at","AZI2","AZI2"
"222499_at","MRPS16","MRPS16"
"222500_at","PPIL1","PPIL1"
"222501_s_at","REPIN1","REPIN1"
"222502_s_at","UFM1","UFM1"
"222503_s_at","WDR41","WDR41"
"222504_s_at","EMC8","EMC8"
"222505_at","LMBR1","LMBR1"
"222506_at","LMBR1","LMBR1"
"222507_s_at","TMEM9B","TMEM9B"
"222508_s_at","ARGLU1","ARGLU1"
"222509_s_at","ZNF672","ZNF672"
"222510_s_at","MKRN2","MKRN2"
"222511_x_at","FAF1","FAF1"
"222512_at","NUB1","NUB1"
"222513_s_at","SORBS1","SORBS1"
"222514_at","RRAGC","RRAGC"
"222515_x_at","TMEM165","TMEM165"
"222516_at","AP3M1","AP3M1"
"222517_at","AP3M1","AP3M1"
"222518_at","ARFGEF2","ARFGEF2"
"222519_s_at","IFT57","IFT57"
"222520_s_at","IFT57","IFT57"
"222521_x_at","NDUFC2-KCTD14///NDUFC2","NDUFC2-KCTD14"
"222522_x_at","MRPS10","MRPS10"
"222523_at","SENP2","SENP2"
"222524_s_at","ASB6","ASB6"
"222525_s_at","CCDC25","CCDC25"
"222526_at","GATAD2A","GATAD2A"
"222527_s_at","RBM22","RBM22"
"222528_s_at","SLC25A37","SLC25A37"
"222529_at","SLC25A37","SLC25A37"
"222530_s_at","MKKS","MKKS"
"222531_s_at","AP5M1","AP5M1"
"222532_at","SRPRB","SRPRB"
"222533_at","CRBN","CRBN"
"222534_s_at","INF2","INF2"
"222535_at","INF2","INF2"
"222536_s_at","ZNF395","ZNF395"
"222537_s_at","CDC42SE1","CDC42SE1"
"222538_s_at","APPL1","APPL1"
"222539_at","CLN6","CLN6"
"222540_s_at","RSF1","RSF1"
"222541_at","RSF1","RSF1"
"222542_x_at","COQ8A","COQ8A"
"222543_at","DERL1","DERL1"
"222544_s_at","WHSC1L1","WHSC1L1"
"222545_s_at","TMEM254","TMEM254"
"222546_s_at","EPS8L2","EPS8L2"
"222547_at","MAP4K4","MAP4K4"
"222548_s_at","MAP4K4","MAP4K4"
"222549_at","CLDN1","CLDN1"
"222550_at","ARMC1","ARMC1"
"222551_s_at","C8orf33","C8ORF33"
"222552_at","GOLT1B","GOLT1B"
"222553_x_at","OXR1","OXR1"
"222554_s_at","NOL6","NOL6"
"222555_s_at","MRPL44","MRPL44"
"222556_at","ALG5","ALG5"
"222557_at","STMN3","STMN3"
"222558_at","RPRD1A","RPRD1A"
"222559_s_at","RPRD1A","RPRD1A"
"222560_at","LANCL2","LANCL2"
"222561_at","LANCL2","LANCL2"
"222562_s_at","TNKS2","TNKS2"
"222563_s_at","TNKS2","TNKS2"
"222564_at","POGK","POGK"
"222565_s_at","PRKD3","PRKD3"
"222566_at","KMT5B","KMT5B"
"222567_s_at","MEX3C","MEX3C"
"222568_at","UGGT1","UGGT1"
"222569_at","UGGT1","UGGT1"
"222570_at","NCS1","NCS1"
"222571_at","ST6GALNAC6","ST6GALNAC6"
"222572_at","PDP1","PDP1"
"222573_s_at","SAV1","SAV1"
"222574_s_at","DHX40","DHX40"
"222575_at","SETD5","SETD5"
"222576_s_at","AGO1","AGO1"
"222577_at","CCDC90B","CCDC90B"
"222578_s_at","UBA5","UBA5"
"222579_at","UBA5","UBA5"
"222580_at","ZNF644","ZNF644"
"222581_at","XPR1","XPR1"
"222582_at","PRKAG2","PRKAG2"
"222583_s_at","NUP50","NUP50"
"222584_at","MSTO1","MSTO1"
"222585_x_at","KRCC1","KRCC1"
"222586_s_at","OSBPL11","OSBPL11"
"222587_s_at","GALNT7","GALNT7"
"222588_s_at","C11orf57","C11ORF57"
"222589_at","NLK","NLK"
"222590_s_at","NLK","NLK"
"222591_at","STYXL1","STYXL1"
"222592_s_at","ACSL5","ACSL5"
"222593_s_at","SPATS2","SPATS2"
"222594_s_at","SPATS2","SPATS2"
"222595_s_at","DIDO1","DIDO1"
"222596_s_at","LGR4","LGR4"
"222597_at","SNAP29","SNAP29"
"222598_s_at","NAV2","NAV2"
"222599_s_at","NAV2","NAV2"
"222600_s_at","UBA6","UBA6"
"222601_at","UBA6","UBA6"
"222602_at","UBA6","UBA6"
"222603_at","ERMP1","ERMP1"
"222604_at","GTF3C3","GTF3C3"
"222605_at","RCOR3","RCOR3"
"222606_at","ZWILCH","ZWILCH"
"222607_s_at","DIS3","DIS3"
"222608_s_at","ANLN","ANLN"
"222609_s_at","EXOSC1","EXOSC1"
"222610_s_at","S100PBP","S100PBP"
"222611_s_at","PSPC1","PSPC1"
"222612_at","PSPC1","PSPC1"
"222613_at","C12orf4","C12ORF4"
"222614_at","RWDD2B","RWDD2B"
"222615_s_at","LOC100630923///LOC100289561///PRKRIP1","LOC100630923"
"222616_s_at","USP16","USP16"
"222617_s_at","FAM204A","FAM204A"
"222618_at","SMU1","SMU1"
"222619_at","ZNF281","ZNF281"
"222620_s_at","DNAJC1","DNAJC1"
"222621_at","DNAJC1","DNAJC1"
"222622_at","PGP","PGP"
"222623_s_at","ZNF639","ZNF639"
"222624_s_at","ZNF639","ZNF639"
"222625_s_at","NDE1","NDE1"
"222626_at","RBM26","RBM26"
"222627_at","VPS54","VPS54"
"222628_s_at","REV1","REV1"
"222629_at","REV1","REV1"
"222630_at","RFX7","RFX7"
"222631_at","SEPSECS-AS1///PI4K2B","SEPSECS-AS1"
"222632_s_at","LZTFL1","LZTFL1"
"222633_at","TBL1XR1","TBL1XR1"
"222634_s_at","TBL1XR1","TBL1XR1"
"222635_s_at","MED28","MED28"
"222636_at","MED28","MED28"
"222637_at","COMMD10","COMMD10"
"222638_s_at","TMEM242","TMEM242"
"222639_s_at","LOC101928317///PLBD1-AS1","LOC101928317"
"222640_at","DNMT3A","DNMT3A"
"222641_s_at","FAM222B","FAM222B"
"222642_s_at","TMEM33","TMEM33"
"222643_s_at","BBS1","BBS1"
"222644_s_at","COLGALT1","COLGALT1"
"222645_s_at","KCTD5","KCTD5"
"222646_s_at","ERO1A","ERO1A"
"222647_at","SLC35C1","SLC35C1"
"222648_at","TBC1D16","TBC1D16"
"222649_at","XPO4","XPO4"
"222650_s_at","SLC2A4RG","SLC2A4RG"
"222651_s_at","TRPS1","TRPS1"
"222652_s_at","GLYR1","GLYR1"
"222653_at","PNPO","PNPO"
"222654_at","IMPAD1","IMPAD1"
"222655_s_at","IMPAD1","IMPAD1"
"222656_at","UBE2W","UBE2W"
"222657_s_at","UBE2W","UBE2W"
"222658_s_at","APTX","APTX"
"222659_at","IPO11-LRRC70///IPO11","IPO11-LRRC70"
"222660_s_at","RNF38","RNF38"
"222661_at","AGGF1","AGGF1"
"222662_at","PPP1R3B","PPP1R3B"
"222663_at","RIOK2","RIOK2"
"222664_at","KCTD15","KCTD15"
"222665_at","RMDN1","RMDN1"
"222666_s_at","RCL1","RCL1"
"222667_s_at","ASH1L","ASH1L"
"222668_at","KCTD15","KCTD15"
"222669_s_at","SBDSP1///SBDS","SBDSP1"
"222670_s_at","MAFB","MAFB"
"222671_s_at","JMJD4","JMJD4"
"222672_at","LYRM4","LYRM4"
"222673_x_at","FAM122B","FAM122B"
"222674_at","SPOUT1","SPOUT1"
"222675_s_at","BAIAP2L1","BAIAP2L1"
"222676_at","FLJ30064///BRI3","FLJ30064"
"222677_x_at","AURKAIP1","AURKAIP1"
"222678_s_at","DCUN1D1","DCUN1D1"
"222679_s_at","DCUN1D1","DCUN1D1"
"222680_s_at","DTL","DTL"
"222681_at","POGLUT1","POGLUT1"
"222682_s_at","FAM114A2","FAM114A2"
"222683_at","RNF20","RNF20"
"222684_s_at","NOL10","NOL10"
"222685_at","HAUS6","HAUS6"
"222686_s_at","CPPED1","CPPED1"
"222687_s_at","ACER3","ACER3"
"222688_at","ACER3","ACER3"
"222689_at","ACER3","ACER3"
"222690_s_at","TMEM39A","TMEM39A"
"222691_at","SLC35B3","SLC35B3"
"222692_s_at","LOC101928615///FNDC3B","LOC101928615"
"222693_at","LOC101928615///FNDC3B","LOC101928615"
"222694_at","CENPBD1P1","CENPBD1P1"
"222695_s_at","AXIN2","AXIN2"
"222696_at","AXIN2","AXIN2"
"222697_s_at","ABHD10","ABHD10"
"222698_s_at","IMPACT","IMPACT"
"222699_s_at","PLEKHF2","PLEKHF2"
"222700_at","ATL2","ATL2"
"222701_s_at","CHCHD7","CHCHD7"
"222702_x_at","CRIPT","CRIPT"
"222703_s_at","YRDC","YRDC"
"222704_at","POLR1A","POLR1A"
"222705_s_at","SLC25A15","SLC25A15"
"222706_at","CWC25","CWC25"
"222707_s_at","ACTR8","ACTR8"
"222708_s_at","STX17","STX17"
"222709_at","ATG7","ATG7"
"222710_at","AMIGO3///GMPPB","AMIGO3"
"222711_s_at","RHBDF1","RHBDF1"
"222712_s_at","MUC13","MUC13"
"222713_s_at","FANCF","FANCF"
"222714_s_at","LACTB2","LACTB2"
"222715_s_at","SYNRG","SYNRG"
"222716_s_at","SNX24","SNX24"
"222717_at","SDPR","SDPR"
"222718_at","TMEM8A","TMEM8A"
"222719_s_at","PDGFC","PDGFC"
"222720_x_at","C1orf27","C1ORF27"
"222721_at","CNIH4","CNIH4"
"222722_at","OGN","OGN"
"222723_at","VWA1","VWA1"
"222724_at","VWA1","VWA1"
"222725_s_at","PALMD","PALMD"
"222726_s_at","EXOC5","EXOC5"
"222727_s_at","SLC8B1","SLC8B1"
"222728_s_at","MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D","MIR1304"
"222729_at","FBXW7","FBXW7"
"222730_s_at","ZDHHC2","ZDHHC2"
"222731_at","ZDHHC2","ZDHHC2"
"222732_at","TRIM39-RPP21///TRIM39","TRIM39-RPP21"
"222733_x_at","RRP1","RRP1"
"222734_at","WARS2","WARS2"
"222735_at","TMEM38B","TMEM38B"
"222736_s_at","TMEM38B","TMEM38B"
"222737_s_at","BRD7","BRD7"
"222738_at","WWC2///CLDN22","WWC2"
"222739_at","TMEM62","TMEM62"
"222740_at","ATAD2","ATAD2"
"222741_s_at","SAYSD1","SAYSD1"
"222742_s_at","IFT22","IFT22"
"222743_s_at","C11orf71","C11ORF71"
"222744_s_at","TMLHE","TMLHE"
"222745_s_at","KATNBL1","KATNBL1"
"222746_s_at","BSPRY","BSPRY"
"222747_s_at","SCML1","SCML1"
"222748_s_at","TXNL4B","TXNL4B"
"222749_at","SUFU","SUFU"
"222750_s_at","SRD5A3","SRD5A3"
"222751_at","HERPUD2","HERPUD2"
"222752_s_at","TMEM206","TMEM206"
"222753_s_at","SPCS3","SPCS3"
"222754_at","TRNT1","TRNT1"
"222755_s_at","CHD7","CHD7"
"222756_s_at","ARRB1","ARRB1"
"222757_s_at","ZAK","ZAK"
"222758_s_at","TMEM132A","TMEM132A"
"222759_at","KMT5B","KMT5B"
"222760_at","ZNF703","ZNF703"
"222761_at","BIVM","BIVM"
"222762_x_at","LIMD1","LIMD1"
"222763_s_at","SFT2D3///WDR33","SFT2D3"
"222764_at","ASRGL1","ASRGL1"
"222765_x_at","ESF1","ESF1"
"222766_at","POLR3K","POLR3K"
"222767_s_at","C12orf49","C12ORF49"
"222768_s_at","TRMT6","TRMT6"
"222769_at","MTHFSD","MTHFSD"
"222770_s_at","GUF1","GUF1"
"222771_s_at","MYEF2","MYEF2"
"222772_at","MYEF2","MYEF2"
"222773_s_at","GALNT12","GALNT12"
"222774_s_at","NETO2","NETO2"
"222775_s_at","MRPL35","MRPL35"
"222776_at","MAGOHB","MAGOHB"
"222777_s_at","WHSC1","WHSC1"
"222778_s_at","WHSC1","WHSC1"
"222779_s_at","NCBP3","NCBP3"
"222780_s_at","BAALC","BAALC"
"222781_s_at","C9orf40","C9ORF40"
"222782_s_at","GMIP","GMIP"
"222783_s_at","SMOC1","SMOC1"
"222784_at","SMOC1","SMOC1"
"222785_x_at","C11orf1","C11ORF1"
"222786_at","CHST12","CHST12"
"222787_s_at","TMEM106B","TMEM106B"
"222788_s_at","RSBN1","RSBN1"
"222789_at","RSBN1","RSBN1"
"222790_s_at","RSBN1","RSBN1"
"222791_at","RSBN1","RSBN1"
"222792_s_at","CCDC59","CCDC59"
"222793_at","DDX58","DDX58"
"222794_x_at","MTPAP","MTPAP"
"222795_s_at","PLCXD1","PLCXD1"
"222796_at","ATP5J2-PTCD1///PTCD1","ATP5J2-PTCD1"
"222797_at","DPYSL5","DPYSL5"
"222798_at","PTER","PTER"
"222799_at","WDR91","WDR91"
"222800_at","TRNAU1AP","TRNAU1AP"
"222801_s_at","STAG3L4","STAG3L4"
"222802_at","EDN1","EDN1"
"222803_at","PRTFDC1","PRTFDC1"
"222804_x_at","DCAF10","DCAF10"
"222805_at","MANEA","MANEA"
"222806_s_at","EMSY","EMSY"
"222807_at","EMSY","EMSY"
"222808_at","ALG13","ALG13"
"222809_x_at","CCDC85C","CCDC85C"
"222810_s_at","RASAL2","RASAL2"
"222811_at","CMTR2","CMTR2"
"222812_s_at","RHOF","RHOF"
"222813_at","ZNF668","ZNF668"
"222814_s_at","ZNHIT2","ZNHIT2"
"222815_at","RLIM","RLIM"
"222816_s_at","ZCCHC2","ZCCHC2"
"222817_at","HSD3B7","HSD3B7"
"222818_at","OSBPL10","OSBPL10"
"222819_at","CTPS2","CTPS2"
"222820_at","TNRC6C","TNRC6C"
"222821_s_at","GEMIN7","GEMIN7"
"222822_s_at","MMRN2","MMRN2"
"222823_at","IPPK","IPPK"
"222824_at","NUDT5","NUDT5"
"222825_at","OTUD6B","OTUD6B"
"222826_at","BLOC1S6","BLOC1S6"
"222827_s_at","KLHL41","KLHL41"
"222828_at","IL20RA","IL20RA"
"222829_s_at","IL20RA","IL20RA"
"222830_at","GRHL1","GRHL1"
"222831_at","SAP30L","SAP30L"
"222832_s_at","MFF","MFF"
"222833_at","LPCAT2","LPCAT2"
"222834_s_at","GNG12","GNG12"
"222835_at","THSD4","THSD4"
"222836_at","NAA15","NAA15"
"222837_s_at","NAA15","NAA15"
"222838_at","SLAMF7","SLAMF7"
"222839_s_at","PAPOLG","PAPOLG"
"222840_at","ATG2B","ATG2B"
"222841_s_at","TIMM22","TIMM22"
"222842_at","AGO4","AGO4"
"222843_at","FIGNL1","FIGNL1"
"222844_s_at","SRR","SRR"
"222845_x_at","TMBIM4","TMBIM4"
"222846_at","RAB8B","RAB8B"
"222847_s_at","EGLN3","EGLN3"
"222848_at","CENPK","CENPK"
"222849_s_at","SCRN3","SCRN3"
"222850_s_at","DNAJB14","DNAJB14"
"222851_at","ZNF654","ZNF654"
"222852_at","C10orf88","C10ORF88"
"222853_at","FLRT3","FLRT3"
"222854_s_at","GEMIN8","GEMIN8"
"222855_s_at","TRPV2","TRPV2"
"222856_at","APLN","APLN"
"222857_s_at","KCNMB4","KCNMB4"
"222858_s_at","DAPP1","DAPP1"
"222859_s_at","DAPP1","DAPP1"
"222860_s_at","PDGFD","PDGFD"
"222861_x_at","FBXO44","FBXO44"
"222862_s_at","AK5","AK5"
"222863_at","ZBTB10","ZBTB10"
"222864_s_at","ZNF219","ZNF219"
"222865_x_at","TMEM204","TMEM204"
"222866_s_at","FLVCR2","FLVCR2"
"222867_s_at","MED31","MED31"
"222868_s_at","IL18BP","IL18BP"
"222869_s_at","ELAC1","ELAC1"
"222870_s_at","B3GNT2","B3GNT2"
"222871_at","KLHDC8A","KLHDC8A"
"222872_x_at","NABP1","NABP1"
"222873_s_at","EHMT1","EHMT1"
"222874_s_at","CLN8","CLN8"
"222875_at","DHX33","DHX33"
"222876_s_at","ADAP2","ADAP2"
"222877_at","NRP2","NRP2"
"222878_s_at","OTUB2","OTUB2"
"222879_s_at","POLH","POLH"
"222880_at","AKT3","AKT3"
"222881_at","HPSE","HPSE"
"222882_s_at","BORCS6","BORCS6"
"222883_at","COA7","COA7"
"222884_at","ZNF346","ZNF346"
"222885_at","EMCN","EMCN"
"222886_at","NSUN3","NSUN3"
"222887_s_at","TMEM127","TMEM127"
"222888_at","CCNJ","CCNJ"
"222889_at","DCLRE1B","DCLRE1B"
"222890_at","CCDC113","CCDC113"
"222891_s_at","BCL11A","BCL11A"
"222892_s_at","TMEM40","TMEM40"
"222893_s_at","RPAP2","RPAP2"
"222894_x_at","NDUFAF5","NDUFAF5"
"222895_s_at","BCL11B","BCL11B"
"222896_at","TMEM38A","TMEM38A"
"222897_s_at","ZFP64","ZFP64"
"222898_s_at","DLL3","DLL3"
"222899_at","ITGA11","ITGA11"
"222900_at","NRIP3","NRIP3"
"222901_s_at","KCNJ16","KCNJ16"
"222902_s_at","EXO5","EXO5"
"222903_s_at","CPEB1","CPEB1"
"222904_s_at","TMC5","TMC5"
"222905_s_at","TMEM143","TMEM143"
"222906_at","FLVCR1","FLVCR1"
"222907_x_at","TMEM50B","TMEM50B"
"222908_at","PIEZO2","PIEZO2"
"222909_s_at","BAG4","BAG4"
"222910_s_at","PEX5L","PEX5L"
"222911_s_at","CXorf36","CXORF36"
"222912_at","ARRB1","ARRB1"
"222913_at","KLF3","KLF3"
"222914_s_at","TMEM121","TMEM121"
"222915_s_at","BANK1","BANK1"
"222916_s_at","HDLBP","HDLBP"
"222917_s_at","TBX3","TBX3"
"222918_at","RAB9B","RAB9B"
"222919_at","TRDN","TRDN"
"222920_s_at","TESPA1","TESPA1"
"222921_s_at","HEY2","HEY2"
"222922_at","KCNE3","KCNE3"
"222923_s_at","KCNE3","KCNE3"
"222924_at","SLMAP","SLMAP"
"222925_at","DCDC2","DCDC2"
"222926_at","DCDC2","DCDC2"
"222927_s_at","CPLX3","CPLX3"
"222928_s_at","FAM160B2","FAM160B2"
"222929_at","FAM160B2","FAM160B2"
"222930_s_at","AGMAT","AGMAT"
"222931_s_at","THNSL1","THNSL1"
"222932_at","EHF","EHF"
"222933_at","MORN1","MORN1"
"222934_s_at","CLEC4E","CLEC4E"
"222935_x_at","SLC39A8","SLC39A8"
"222936_s_at","DESI2","DESI2"
"222937_s_at","MMP28","MMP28"
"222938_x_at","ENPP3","ENPP3"
"222939_s_at","SLC16A10","SLC16A10"
"222940_at","SULT1E1","SULT1E1"
"222941_at","USP46","USP46"
"222942_s_at","TIAM2","TIAM2"
"222943_at","GBA3","GBA3"
"222944_s_at","MAGIX","MAGIX"
"222945_x_at","OLAH","OLAH"
"222946_s_at","AUNIP","AUNIP"
"222947_at","LOC100379224","LOC100379224"
"222948_s_at","MRPS18C","MRPS18C"
"222949_at","NXF3","NXF3"
"222950_at","NIPAL2","NIPAL2"
"222951_s_at","ANKEF1","ANKEF1"
"222952_s_at","TLR7","TLR7"
"222953_at","GPR83","GPR83"
"222954_at","FBXO40","FBXO40"
"222955_s_at","FAM45A///FAM45BP","FAM45A"
"222956_at","FIGN","FIGN"
"222957_at","NEU4","NEU4"
"222958_s_at","DEPDC1","DEPDC1"
"222959_at","CNGB3","CNGB3"
"222960_at","CACNA1H","CACNA1H"
"222961_at","SERINC2","SERINC2"
"222962_s_at","MCM10","MCM10"
"222963_s_at","IL1RAPL1","IL1RAPL1"
"222964_at","USP49","USP49"
"222965_at","PRO2214","PRO2214"
"222966_at","TLK1","TLK1"
"222967_at","SLC5A7","SLC5A7"
"222969_at","B3GALT1","B3GALT1"
"222971_at","NDUFA2","NDUFA2"
"222972_at","VSX1","VSX1"
"222974_at","IL22","IL22"
"222975_s_at","CSDE1","CSDE1"
"222976_s_at","TPM3","TPM3"
"222977_at","SURF4","SURF4"
"222978_at","SURF4","SURF4"
"222979_s_at","SURF4","SURF4"
